symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
ETH-USD,3728.1434975,1,ask,3728.269085,0.00003369,2024-12-11T08:07:52.815076781-05:00
ETH-USD,3734.1734865,1,ask,3734.307123,0.00003579,2024-12-11T08:08:53.642907532-05:00
ETH-USD,3726.3389175,1,ask,3726.496045,0.00004217,2024-12-11T08:09:54.530276996-05:00
ETH-USD,3728.4860825,1,ask,3728.502165,0.00000431,2024-12-11T08:10:55.382239253-05:00
ETH-USD,3724.36,1,ask,3724.47,0.00002954,2024-12-11T08:11:56.172788493-05:00
ETH-USD,3724.992096,1,ask,3725.038297,0.0000124,2024-12-11T08:12:57.007283726-05:00
ETH-USD,3723.976045,1,ask,3724.032315,0.00001511,2024-12-11T08:13:57.812034055-05:00
ETH-USD,3721.974762,1,ask,3722.100602,0.00003381,2024-12-11T08:14:58.653410442-05:00
ETH-USD,3714.083285,1,ask,3714.41657,0.00008974,2024-12-11T08:15:59.538153692-05:00
ETH-USD,3714.76858,1,ask,3714.83,0.00001653,2024-12-11T08:17:00.420962535-05:00
ETH-USD,3714.6299625,1,ask,3714.718135,0.00002374,2024-12-11T08:18:01.292020241-05:00
ETH-USD,3716.4551125,1,ask,3716.53239,0.00002079,2024-12-11T08:19:02.137036347-05:00
ETH-USD,3716.2519775,1,ask,3716.27209,0.00000541,2024-12-11T08:20:03.010968705-05:00
ETH-USD,3717.313481,1,ask,3717.526962,0.00005743,2024-12-11T08:21:03.75958879-05:00
ETH-USD,3719.7280225,1,ask,3719.82418,0.00002585,2024-12-11T08:22:04.556585666-05:00
ETH-USD,3721.77142,1,ask,3721.83284,0.0000165,2024-12-11T08:23:05.457297163-05:00
ETH-USD,3724.589111,1,ask,3724.758372,0.00004544,2024-12-11T08:24:06.327065889-05:00
ETH-USD,3726.9258575,1,ask,3726.95,0.00000648,2024-12-11T08:25:07.164786004-05:00
ETH-USD,3725.286422,1,ask,3725.342994,0.00001519,2024-12-11T08:26:07.999464378-05:00
ETH-USD,3724.3730975,1,ask,3724.44433,0.00001913,2024-12-11T08:27:08.870081392-05:00
ETH-USD,3724.84306,1,ask,3724.934255,0.00002448,2024-12-11T08:28:09.652971902-05:00
ETH-USD,3725.0628065,1,ask,3725.115613,0.00001418,2024-12-11T08:29:10.495673857-05:00
ETH-USD,3736.1351125,1,ask,3736.41851,0.00007585,2024-12-11T08:30:11.289837318-05:00
ETH-USD,3739.5990675,1,ask,3739.70627,0.00002867,2024-12-11T08:31:12.191963419-05:00
ETH-USD,3745.2912325,1,ask,3745.45851,0.00004466,2024-12-11T08:32:13.047102653-05:00
ETH-USD,3748.570198,1,ask,3748.820225,0.0000667,2024-12-11T08:33:13.930205948-05:00
ETH-USD,3747.2189175,1,ask,3747.372165,0.0000409,2024-12-11T08:34:14.759322609-05:00
ETH-USD,3748.5097375,1,ask,3748.57209,0.00001663,2024-12-11T08:35:15.626925107-05:00
